id,value,location,sampledate,measure
3279217,0,Boonsri,17-Feb-16,Atrazine
3280089,194.59,Boonsri,17-Feb-16,Bicarbonates
3280092,257,Boonsri,17-Feb-16,Total dissolved salts
3280096,2.194,Boonsri,17-Feb-16,Total nitrogen
3280098,0.054,Boonsri,17-Feb-16,Total phosphorus
3280099,0.032,Boonsri,17-Feb-16,Total dissolved phosphorus
3280104,15.03,Boonsri,17-Feb-16,Chlorides
3280105,34.97,Boonsri,17-Feb-16,Sulphates
3280114,1.78,Boonsri,17-Feb-16,Biochemical Oxygen
3280115,10.8,Boonsri,17-Feb-16,Chemical Oxygen Demand (Cr)
3280116,1.98,Boonsri,17-Feb-16,Chemical Oxygen Demand (Mn)
3280117,5.49,Boonsri,17-Feb-16,Total organic carbon
3280119,0,Boonsri,17-Feb-16,Petroleum hydrocarbons
3280120,16.7,Boonsri,17-Feb-16,AOX
3280122,0,Boonsri,17-Feb-16,Atrazine
3291416,243.85,Tansanee,17-Feb-16,Bicarbonates
3291419,800,Tansanee,17-Feb-16,Total dissolved salts
3291423,16.373,Tansanee,17-Feb-16,Total nitrogen
3291425,0.424,Tansanee,17-Feb-16,Total phosphorus
3291428,183.646,Tansanee,17-Feb-16,Chlorides
3291429,117.996,Tansanee,17-Feb-16,Sulphates
3291436,74.71,Tansanee,17-Feb-16,Biochemical Oxygen
3291437,431.09,Tansanee,17-Feb-16,Chemical Oxygen Demand (Cr)
3291439,0,Tansanee,17-Feb-16,Petroleum hydrocarbons
3291441,0,Tansanee,17-Feb-16,Atrazine
3282940,207.5,Decha,18-Feb-16,Bicarbonates
3282943,289,Decha,18-Feb-16,Total dissolved salts
3282947,1.803,Decha,18-Feb-16,Total nitrogen
3282949,0.196,Decha,18-Feb-16,Total phosphorus
3282954,36.83,Decha,18-Feb-16,Chlorides
3282955,10.5,Decha,18-Feb-16,Sulphates
3282964,4.2,Decha,18-Feb-16,Biochemical Oxygen
3282965,19.8,Decha,18-Feb-16,Chemical Oxygen Demand (Cr)
3282966,4.5,Decha,18-Feb-16,Chemical Oxygen Demand (Mn)
3282968,0,Decha,18-Feb-16,Petroleum hydrocarbons
3282969,0,Decha,18-Feb-16,Atrazine
1324648,0.025,Boonsri,18-Feb-16,AGOC-3A
1324650,0.025,Boonsri,18-Feb-16,Methylosmoline
1325382,0.049,Boonsri,18-Feb-16,AGOC-3A
1325384,0.002,Boonsri,18-Feb-16,Methylosmoline
1326052,0.031,Boonsri,18-Feb-16,AGOC-3A
1326054,0.026,Boonsri,18-Feb-16,Methylosmoline
1354668,0.07,Kohsoom,18-Feb-16,AGOC-3A
1354670,53.161,Kohsoom,18-Feb-16,Methylosmoline
3305136,205.57,Kohsoom,20-Feb-16,Bicarbonates
3305139,304,Kohsoom,20-Feb-16,Total dissolved salts
3305143,2.995,Kohsoom,20-Feb-16,Total nitrogen
3305145,0.1235,Kohsoom,20-Feb-16,Total phosphorus
3305146,0.1029,Kohsoom,20-Feb-16,Total dissolved phosphorus
3305151,39.861,Kohsoom,20-Feb-16,Chlorides
3305152,42.36,Kohsoom,20-Feb-16,Sulphates
3305161,4.5,Kohsoom,20-Feb-16,Biochemical Oxygen
3305162,58.62,Kohsoom,20-Feb-16,Chemical Oxygen Demand (Cr)
3305163,6.08,Kohsoom,20-Feb-16,Chemical Oxygen Demand (Mn)
3305164,5.625,Kohsoom,20-Feb-16,Total organic carbon
3305166,0,Kohsoom,20-Feb-16,Petroleum hydrocarbons
3305167,28.7,Kohsoom,20-Feb-16,AOX
3305169,0,Kohsoom,20-Feb-16,Atrazine
1341265,0.08,Chai,20-Feb-16,AGOC-3A
1341267,4.155,Chai,20-Feb-16,Methylosmoline
1342469,0.011,Chai,20-Feb-16,AGOC-3A
1342471,1.257,Chai,20-Feb-16,Methylosmoline
1343673,0.013,Chai,20-Feb-16,AGOC-3A
1343675,1.316,Chai,20-Feb-16,Methylosmoline
3293647,2.02,Chai,25-Feb-16,Total nitrogen
3293649,0.045,Chai,25-Feb-16,Total phosphorus
3293650,2.07,Chai,25-Feb-16,Biochemical Oxygen
3294682,1.96,Chai,25-Feb-16,Total nitrogen
3294684,0.05,Chai,25-Feb-16,Total phosphorus
3294685,2.65,Chai,25-Feb-16,Biochemical Oxygen
3295952,2.02,Chai,25-Feb-16,Total nitrogen
3295954,0.064,Chai,25-Feb-16,Total phosphorus
3295955,1.99,Chai,25-Feb-16,Biochemical Oxygen
3281055,2.76,Somchair,26-Feb-16,Total nitrogen
3281057,0.192,Somchair,26-Feb-16,Total phosphorus
3281058,0.082,Somchair,26-Feb-16,Total dissolved phosphorus
3281059,1.57,Somchair,26-Feb-16,Biochemical Oxygen
3282058,2.41,Busarakhan,26-Feb-16,Total nitrogen
3282060,0.164,Busarakhan,26-Feb-16,Total phosphorus
3282061,0.067,Busarakhan,26-Feb-16,Total dissolved phosphorus
3282062,2.61,Busarakhan,26-Feb-16,Biochemical Oxygen
3291451,193.82,Tansanee,26-Feb-16,Bicarbonates
3291454,744,Tansanee,26-Feb-16,Total dissolved salts
3291458,2.694,Tansanee,26-Feb-16,Total nitrogen
3291460,0.145,Tansanee,26-Feb-16,Total phosphorus
3291463,178.68,Tansanee,26-Feb-16,Chlorides
3291464,115.22,Tansanee,26-Feb-16,Sulphates
3291472,4.84,Tansanee,26-Feb-16,Biochemical Oxygen
3291473,25.7,Tansanee,26-Feb-16,Chemical Oxygen Demand (Cr)
3291474,5.55,Tansanee,26-Feb-16,Chemical Oxygen Demand (Mn)
3291476,0.3963,Tansanee,26-Feb-16,Petroleum hydrocarbons
3291478,0,Tansanee,26-Feb-16,Atrazine
3293667,277,Chai,5-Mar-16,Total dissolved salts
3293671,2.72,Chai,5-Mar-16,Total nitrogen
3293673,0.059,Chai,5-Mar-16,Total phosphorus
3293676,23.38,Chai,5-Mar-16,Chlorides
3293680,1.973,Chai,5-Mar-16,Lead
3293682,0.2347,Chai,5-Mar-16,Cadmium
3293684,0.023,Chai,5-Mar-16,Mercury
3293686,0,Chai,5-Mar-16,Nickel
3293689,1.65,Chai,5-Mar-16,Biochemical Oxygen
3293690,19.68,Chai,5-Mar-16,Chemical Oxygen Demand (Cr)
3293691,3.41,Chai,5-Mar-16,Chemical Oxygen Demand (Mn)
3293692,0,Chai,5-Mar-16,Atrazine
3294709,278,Chai,5-Mar-16,Total dissolved salts
3294713,2.4,Chai,5-Mar-16,Total nitrogen
3294715,0.049,Chai,5-Mar-16,Total phosphorus
3294718,23.38,Chai,5-Mar-16,Chlorides
3294722,1.973,Chai,5-Mar-16,Lead
3294724,0,Chai,5-Mar-16,Cadmium
3294726,0.079,Chai,5-Mar-16,Mercury
3294728,1.65,Chai,5-Mar-16,Nickel
3294731,1.44,Chai,5-Mar-16,Biochemical Oxygen
3294732,21.65,Chai,5-Mar-16,Chemical Oxygen Demand (Cr)
3294733,3.55,Chai,5-Mar-16,Chemical Oxygen Demand (Mn)
3294734,0,Chai,5-Mar-16,Atrazine
3295972,278,Chai,5-Mar-16,Total dissolved salts
3295976,2.77,Chai,5-Mar-16,Total nitrogen
3295978,0.049,Chai,5-Mar-16,Total phosphorus
3295981,21.66,Chai,5-Mar-16,Chlorides
3295985,1.973,Chai,5-Mar-16,Lead
3295987,0,Chai,5-Mar-16,Cadmium
3295989,0.07,Chai,5-Mar-16,Mercury
3295991,1.384,Chai,5-Mar-16,Nickel
3295994,1.56,Chai,5-Mar-16,Biochemical Oxygen
3295995,19.68,Chai,5-Mar-16,Chemical Oxygen Demand (Cr)
3295996,3.41,Chai,5-Mar-16,Chemical Oxygen Demand (Mn)
3295997,0,Chai,5-Mar-16,Atrazine
3278222,2.62,Boonsri,10-Mar-16,Total nitrogen
3278224,0.028,Boonsri,10-Mar-16,Total phosphorus
3278225,0.01,Boonsri,10-Mar-16,Total dissolved phosphorus
3278226,1.9,Boonsri,10-Mar-16,Biochemical Oxygen
3281081,643,Somchair,11-Mar-16,Total dissolved salts
3281085,2.68,Somchair,11-Mar-16,Total nitrogen
3281087,0.081,Somchair,11-Mar-16,Total phosphorus
3281088,0.079,Somchair,11-Mar-16,Total dissolved phosphorus
3281091,117.6,Somchair,11-Mar-16,Chlorides
3281095,6.552,Somchair,11-Mar-16,Lead
3281097,2.016,Somchair,11-Mar-16,Cadmium
3281099,0.08,Somchair,11-Mar-16,Mercury
3281101,8.424,Somchair,11-Mar-16,Nickel
3281104,3.77,Somchair,11-Mar-16,Biochemical Oxygen
3281105,51,Somchair,11-Mar-16,Chemical Oxygen Demand (Cr)
3281106,8.29,Somchair,11-Mar-16,Chemical Oxygen Demand (Mn)
3281107,0,Somchair,11-Mar-16,Atrazine
3282084,735,Busarakhan,11-Mar-16,Total dissolved salts
3282088,2.83,Busarakhan,11-Mar-16,Total nitrogen
3282090,0.043,Busarakhan,11-Mar-16,Total phosphorus
3282091,0.04,Busarakhan,11-Mar-16,Total dissolved phosphorus
3282094,78.75,Busarakhan,11-Mar-16,Chlorides
3282098,6.462,Busarakhan,11-Mar-16,Lead
3282100,1.158,Busarakhan,11-Mar-16,Cadmium
3282103,2.318,Busarakhan,11-Mar-16,Nickel
3282106,1.39,Busarakhan,11-Mar-16,Biochemical Oxygen
3282107,25.5,Busarakhan,11-Mar-16,Chemical Oxygen Demand (Cr)
3282108,0,Busarakhan,11-Mar-16,Atrazine
3300271,189.1,Kannika,11-Mar-16,Bicarbonates
3300274,241.6,Kannika,11-Mar-16,Total dissolved salts
3300278,2.1,Kannika,11-Mar-16,Total nitrogen
3300280,0.104,Kannika,11-Mar-16,Total phosphorus
3300281,0.084,Kannika,11-Mar-16,Total dissolved phosphorus
3300284,26,Kannika,11-Mar-16,Chlorides
3300285,38.52,Kannika,11-Mar-16,Sulphates
3300286,0,Kannika,11-Mar-16,Zinc
3300288,9.35,Kannika,11-Mar-16,Copper
3300290,1.39,Kannika,11-Mar-16,Chromium
3300292,2.36,Kannika,11-Mar-16,Lead
3300294,0.24,Kannika,11-Mar-16,Cadmium
3300296,0.033,Kannika,11-Mar-16,Mercury
3300298,1.69,Kannika,11-Mar-16,Nickel
3300300,2.2,Kannika,11-Mar-16,Arsenic
3300302,1.48,Kannika,11-Mar-16,Biochemical Oxygen
3300303,11.08,Kannika,11-Mar-16,Chemical Oxygen Demand (Cr)
3300304,3.84,Kannika,11-Mar-16,Chemical Oxygen Demand (Mn)
3300306,0.2978,Kannika,11-Mar-16,Petroleum hydrocarbons
3300308,0,Kannika,11-Mar-16,Atrazine
3300835,189.1,Kannika,11-Mar-16,Bicarbonates
3300838,246.4,Kannika,11-Mar-16,Total dissolved salts
3300842,2.03,Kannika,11-Mar-16,Total nitrogen
3300844,0.095,Kannika,11-Mar-16,Total phosphorus
3300845,0.076,Kannika,11-Mar-16,Total dissolved phosphorus
3300848,26,Kannika,11-Mar-16,Chlorides
3300849,38.01,Kannika,11-Mar-16,Sulphates
3300850,0,Kannika,11-Mar-16,Zinc
3300852,9.51,Kannika,11-Mar-16,Copper
3300854,1.41,Kannika,11-Mar-16,Chromium
3300856,2.38,Kannika,11-Mar-16,Lead
3300858,0.24,Kannika,11-Mar-16,Cadmium
3300860,0.038,Kannika,11-Mar-16,Mercury
3300862,1.48,Kannika,11-Mar-16,Nickel
3300864,2.2,Kannika,11-Mar-16,Arsenic
3300866,1.65,Kannika,11-Mar-16,Biochemical Oxygen
3300867,11.48,Kannika,11-Mar-16,Chemical Oxygen Demand (Cr)
3300868,3.84,Kannika,11-Mar-16,Chemical Oxygen Demand (Mn)
3300870,0.305,Kannika,11-Mar-16,Petroleum hydrocarbons
3300872,0,Kannika,11-Mar-16,Atrazine
3301402,192.76,Kannika,11-Mar-16,Bicarbonates
3301405,224.2,Kannika,11-Mar-16,Total dissolved salts
3301409,2.16,Kannika,11-Mar-16,Total nitrogen
3301411,0.1,Kannika,11-Mar-16,Total phosphorus
3301412,0.08,Kannika,11-Mar-16,Total dissolved phosphorus
3301415,25.21,Kannika,11-Mar-16,Chlorides
3301416,35.66,Kannika,11-Mar-16,Sulphates
3301417,0,Kannika,11-Mar-16,Zinc
3301419,9.62,Kannika,11-Mar-16,Copper
3301421,1.34,Kannika,11-Mar-16,Chromium
3301423,2.52,Kannika,11-Mar-16,Lead
3301425,0.28,Kannika,11-Mar-16,Cadmium
3301427,0,Kannika,11-Mar-16,Mercury
3301429,1.55,Kannika,11-Mar-16,Nickel
3301431,2.2,Kannika,11-Mar-16,Arsenic
3301433,1.19,Kannika,11-Mar-16,Biochemical Oxygen
3301434,11.87,Kannika,11-Mar-16,Chemical Oxygen Demand (Cr)
3301435,3.77,Kannika,11-Mar-16,Chemical Oxygen Demand (Mn)
3301437,0.3427,Kannika,11-Mar-16,Petroleum hydrocarbons
3301439,0,Kannika,11-Mar-16,Atrazine
3301968,192.76,Sakda,11-Mar-16,Bicarbonates
3301971,251,Sakda,11-Mar-16,Total dissolved salts
3301975,1.88,Sakda,11-Mar-16,Total nitrogen
3301977,0.108,Sakda,11-Mar-16,Total phosphorus
3301978,0.09,Sakda,11-Mar-16,Total dissolved phosphorus
3301981,27.57,Sakda,11-Mar-16,Chlorides
3301982,36.16,Sakda,11-Mar-16,Sulphates
3301983,0,Sakda,11-Mar-16,Zinc
3301985,12.79,Sakda,11-Mar-16,Copper
3301987,1.73,Sakda,11-Mar-16,Chromium
3301989,3.34,Sakda,11-Mar-16,Lead
3301991,0,Sakda,11-Mar-16,Cadmium
3301993,0,Sakda,11-Mar-16,Mercury
3301995,2.61,Sakda,11-Mar-16,Nickel
3301997,2.5,Sakda,11-Mar-16,Arsenic
3301999,1.77,Sakda,11-Mar-16,Biochemical Oxygen
3302000,14.25,Sakda,11-Mar-16,Chemical Oxygen Demand (Cr)
3302001,4.35,Sakda,11-Mar-16,Chemical Oxygen Demand (Mn)
3302002,0,Sakda,11-Mar-16,Atrazine
3302503,189.1,Sakda,11-Mar-16,Bicarbonates
3302506,247.8,Sakda,11-Mar-16,Total dissolved salts
3302510,1.77,Sakda,11-Mar-16,Total nitrogen
3302512,0.11,Sakda,11-Mar-16,Total phosphorus
3302513,0.089,Sakda,11-Mar-16,Total dissolved phosphorus
3302516,27.57,Sakda,11-Mar-16,Chlorides
3302517,36.79,Sakda,11-Mar-16,Sulphates
3302518,0,Sakda,11-Mar-16,Zinc
3302520,11.67,Sakda,11-Mar-16,Copper
3302522,1.77,Sakda,11-Mar-16,Chromium
3302524,3.44,Sakda,11-Mar-16,Lead
3302526,0.17,Sakda,11-Mar-16,Cadmium
3302528,0,Sakda,11-Mar-16,Mercury
3302530,2.66,Sakda,11-Mar-16,Nickel
3302532,2.5,Sakda,11-Mar-16,Arsenic
3302534,2.33,Sakda,11-Mar-16,Biochemical Oxygen
3302535,13.45,Sakda,11-Mar-16,Chemical Oxygen Demand (Cr)
3302536,4.28,Sakda,11-Mar-16,Chemical Oxygen Demand (Mn)
3302537,0,Sakda,11-Mar-16,Atrazine
3303038,192.76,Sakda,11-Mar-16,Bicarbonates
3303041,238,Sakda,11-Mar-16,Total dissolved salts
3303045,2,Sakda,11-Mar-16,Total nitrogen
3303047,0.114,Sakda,11-Mar-16,Total phosphorus
3303048,0.092,Sakda,11-Mar-16,Total dissolved phosphorus
3303051,26.78,Sakda,11-Mar-16,Chlorides
3303052,35.02,Sakda,11-Mar-16,Sulphates
3303053,0,Sakda,11-Mar-16,Zinc
3303055,11.12,Sakda,11-Mar-16,Copper
3303057,1.74,Sakda,11-Mar-16,Chromium
3303059,3.46,Sakda,11-Mar-16,Lead
3303061,0.23,Sakda,11-Mar-16,Cadmium
3303063,0,Sakda,11-Mar-16,Mercury
3303065,2.54,Sakda,11-Mar-16,Nickel
3303067,2.4,Sakda,11-Mar-16,Arsenic
3303069,2.44,Sakda,11-Mar-16,Biochemical Oxygen
3303070,13.85,Sakda,11-Mar-16,Chemical Oxygen Demand (Cr)
3303071,4.22,Sakda,11-Mar-16,Chemical Oxygen Demand (Mn)
3303072,0,Sakda,11-Mar-16,Atrazine
3283516,163,Achara,12-Mar-16,Total dissolved salts
3283520,1.18,Achara,12-Mar-16,Total nitrogen
3283522,0.029,Achara,12-Mar-16,Total phosphorus
3283526,11.8,Achara,12-Mar-16,Chlorides
3283532,0,Achara,12-Mar-16,Mercury
3283536,1.6,Achara,12-Mar-16,Biochemical Oxygen
3283537,5,Achara,12-Mar-16,Chemical Oxygen Demand (Cr)
3283538,2.26,Achara,12-Mar-16,Chemical Oxygen Demand (Mn)
3283539,0,Achara,12-Mar-16,Petroleum hydrocarbons
3283540,0,Achara,12-Mar-16,Atrazine
1349238,0.023,Kannika,12-Mar-16,AGOC-3A
1349240,0.053,Kannika,12-Mar-16,Methylosmoline
1349847,0.041,Kannika,12-Mar-16,AGOC-3A
1349849,0.015,Kannika,12-Mar-16,Methylosmoline
1350456,0.015,Kannika,12-Mar-16,AGOC-3A
1350458,0.008,Kannika,12-Mar-16,Methylosmoline
1351065,0.026,Sakda,12-Mar-16,AGOC-3A
1351067,0.012,Sakda,12-Mar-16,Methylosmoline
1351674,0.041,Sakda,12-Mar-16,AGOC-3A
1351676,0.01,Sakda,12-Mar-16,Methylosmoline
1352283,0.036,Sakda,12-Mar-16,AGOC-3A
1352285,0.025,Sakda,12-Mar-16,Methylosmoline
3282977,1.479,Decha,13-Mar-16,Total nitrogen
3282979,0.123,Decha,13-Mar-16,Total phosphorus
3278241,194.59,Boonsri,17-Mar-16,Bicarbonates
3278244,231,Boonsri,17-Mar-16,Total dissolved salts
3278248,1.254,Boonsri,17-Mar-16,Total nitrogen
3278250,0.02,Boonsri,17-Mar-16,Total phosphorus
3278251,0.015,Boonsri,17-Mar-16,Total dissolved phosphorus
3278256,12.89,Boonsri,17-Mar-16,Chlorides
3278257,31.58,Boonsri,17-Mar-16,Sulphates
3278266,2.24,Boonsri,17-Mar-16,Biochemical Oxygen
3278267,10.98,Boonsri,17-Mar-16,Chemical Oxygen Demand (Cr)
3278268,2.54,Boonsri,17-Mar-16,Chemical Oxygen Demand (Mn)
3278269,4.855,Boonsri,17-Mar-16,Total organic carbon
3278271,0,Boonsri,17-Mar-16,Petroleum hydrocarbons
3278272,14.5,Boonsri,17-Mar-16,AOX
3278274,0,Boonsri,17-Mar-16,Atrazine
3279255,190.93,Boonsri,17-Mar-16,Bicarbonates
3279258,230,Boonsri,17-Mar-16,Total dissolved salts
3279262,0.916,Boonsri,17-Mar-16,Total nitrogen
3279264,0.02,Boonsri,17-Mar-16,Total phosphorus
3279265,0.013,Boonsri,17-Mar-16,Total dissolved phosphorus
3279270,12.17,Boonsri,17-Mar-16,Chlorides
3279271,31.01,Boonsri,17-Mar-16,Sulphates
3279280,1.5,Boonsri,17-Mar-16,Biochemical Oxygen
3279281,10.86,Boonsri,17-Mar-16,Chemical Oxygen Demand (Cr)
3279282,1.82,Boonsri,17-Mar-16,Chemical Oxygen Demand (Mn)
3279283,4.725,Boonsri,17-Mar-16,Total organic carbon
3279285,0,Boonsri,17-Mar-16,Petroleum hydrocarbons
3279286,13.7,Boonsri,17-Mar-16,AOX
3279288,0,Boonsri,17-Mar-16,Atrazine
3280160,192.15,Boonsri,17-Mar-16,Bicarbonates
3280163,235,Boonsri,17-Mar-16,Total dissolved salts
3280167,1.276,Boonsri,17-Mar-16,Total nitrogen
3280169,0.018,Boonsri,17-Mar-16,Total phosphorus
3280170,0.017,Boonsri,17-Mar-16,Total dissolved phosphorus
3280175,12.53,Boonsri,17-Mar-16,Chlorides
3280176,33.94,Boonsri,17-Mar-16,Sulphates
3280185,1.6,Boonsri,17-Mar-16,Biochemical Oxygen
3280186,11.54,Boonsri,17-Mar-16,Chemical Oxygen Demand (Cr)
3280187,1.95,Boonsri,17-Mar-16,Chemical Oxygen Demand (Mn)
3280188,4.72,Boonsri,17-Mar-16,Total organic carbon
3280190,0,Boonsri,17-Mar-16,Petroleum hydrocarbons
3280191,12.8,Boonsri,17-Mar-16,AOX
3280193,0,Boonsri,17-Mar-16,Atrazine
3293714,2.28,Chai,17-Mar-16,Total nitrogen
3293716,0.091,Chai,17-Mar-16,Total phosphorus
3293717,1.75,Chai,17-Mar-16,Biochemical Oxygen
3294767,2.24,Chai,17-Mar-16,Total nitrogen
3294769,0.084,Chai,17-Mar-16,Total phosphorus
3294770,1.61,Chai,17-Mar-16,Biochemical Oxygen
3296019,2.18,Chai,17-Mar-16,Total nitrogen
3296021,0.09,Chai,17-Mar-16,Total phosphorus
3296022,1.37,Chai,17-Mar-16,Biochemical Oxygen
3282990,1.8,Decha,18-Mar-16,Total nitrogen
3282992,0.12,Decha,18-Mar-16,Total phosphorus
3283000,0.019,Decha,18-Mar-16,Mercury
3283004,3.4,Decha,18-Mar-16,Biochemical Oxygen
3283005,35.9,Decha,18-Mar-16,Chemical Oxygen Demand (Cr)
3283006,4.7,Decha,18-Mar-16,Chemical Oxygen Demand (Mn)
3283008,0,Decha,18-Mar-16,Petroleum hydrocarbons
1341358,0.08,Chai,18-Mar-16,AGOC-3A
1341360,4.25,Chai,18-Mar-16,Methylosmoline
1342562,0.018,Chai,18-Mar-16,AGOC-3A
1342564,1.326,Chai,18-Mar-16,Methylosmoline
1343766,0.029,Chai,18-Mar-16,AGOC-3A
1343768,1.27,Chai,18-Mar-16,Methylosmoline
3281126,2.61,Somchair,20-Mar-16,Total nitrogen
3281128,0.068,Somchair,20-Mar-16,Total phosphorus
3281129,1.15,Somchair,20-Mar-16,Biochemical Oxygen
3282127,2.46,Busarakhan,20-Mar-16,Total nitrogen
3282129,0.022,Busarakhan,20-Mar-16,Total phosphorus
3282130,1.49,Busarakhan,20-Mar-16,Biochemical Oxygen
3291488,287.05,Tansanee,20-Mar-16,Bicarbonates
3291491,748.17,Tansanee,20-Mar-16,Total dissolved salts
3291495,2.641,Tansanee,20-Mar-16,Total nitrogen
3291497,0.179,Tansanee,20-Mar-16,Total phosphorus
3291500,181.22,Tansanee,20-Mar-16,Chlorides
3291501,117.45,Tansanee,20-Mar-16,Sulphates
3291509,1.5,Tansanee,20-Mar-16,Biochemical Oxygen
3291510,35.146,Tansanee,20-Mar-16,Chemical Oxygen Demand (Cr)
3291511,4.078,Tansanee,20-Mar-16,Chemical Oxygen Demand (Mn)
3291513,0.391,Tansanee,20-Mar-16,Petroleum hydrocarbons
3291517,2.14,Tansanee,20-Mar-16,Macrozoobenthos
3305179,203.74,Kohsoom,20-Mar-16,Bicarbonates
3305182,319,Kohsoom,20-Mar-16,Total dissolved salts
3305186,3.148,Kohsoom,20-Mar-16,Total nitrogen
3305188,0.2711,Kohsoom,20-Mar-16,Total phosphorus
3305189,0.221,Kohsoom,20-Mar-16,Total dissolved phosphorus
3305194,41.892,Kohsoom,20-Mar-16,Chlorides
3305195,52.312,Kohsoom,20-Mar-16,Sulphates
3305204,5.2,Kohsoom,20-Mar-16,Biochemical Oxygen
3305205,42.28,Kohsoom,20-Mar-16,Chemical Oxygen Demand (Cr)
3305206,8,Kohsoom,20-Mar-16,Chemical Oxygen Demand (Mn)
3305207,5.282,Kohsoom,20-Mar-16,Total organic carbon
3305209,0,Kohsoom,20-Mar-16,Petroleum hydrocarbons
3305210,25.3,Kohsoom,20-Mar-16,AOX
3305212,0,Kohsoom,20-Mar-16,Atrazine
1326828,0.077,Somchair,20-Mar-16,AGOC-3A
1326830,130.462,Somchair,20-Mar-16,Methylosmoline
1327424,0.067,Busarakhan,20-Mar-16,AGOC-3A
1327426,0.016,Busarakhan,20-Mar-16,Methylosmoline
1354725,0.008,Kohsoom,24-Mar-16,AGOC-3A
1354727,54.031,Kohsoom,24-Mar-16,Methylosmoline
1324697,0.022,Boonsri,25-Mar-16,AGOC-3A
1324699,0.061,Boonsri,25-Mar-16,Methylosmoline
1325431,0.023,Boonsri,25-Mar-16,AGOC-3A
1325433,0.006,Boonsri,25-Mar-16,Methylosmoline
1326101,0.018,Boonsri,25-Mar-16,AGOC-3A
1326103,0.036,Boonsri,25-Mar-16,Methylosmoline
3293741,285,Chai,1-Apr-16,Total dissolved salts
3293745,1.88,Chai,1-Apr-16,Total nitrogen
3293747,0.074,Chai,1-Apr-16,Total phosphorus
3293750,24.76,Chai,1-Apr-16,Chlorides
3293751,44.92,Chai,1-Apr-16,Sulphates
3293755,1.973,Chai,1-Apr-16,Lead
3293757,0,Chai,1-Apr-16,Cadmium
3293759,0,Chai,1-Apr-16,Mercury
3293761,0,Chai,1-Apr-16,Nickel
3293764,1.11,Chai,1-Apr-16,Biochemical Oxygen
3293765,19.61,Chai,1-Apr-16,Chemical Oxygen Demand (Cr)
3293766,2.66,Chai,1-Apr-16,Chemical Oxygen Demand (Mn)
3293768,0.3155,Chai,1-Apr-16,Petroleum hydrocarbons
3293770,0,Chai,1-Apr-16,Atrazine
3294808,285,Chai,1-Apr-16,Total dissolved salts
3294812,1.97,Chai,1-Apr-16,Total nitrogen
3294814,0.055,Chai,1-Apr-16,Total phosphorus
3294817,19.94,Chai,1-Apr-16,Chlorides
3294818,50.95,Chai,1-Apr-16,Sulphates
3294822,1.973,Chai,1-Apr-16,Lead
3294824,0,Chai,1-Apr-16,Cadmium
3294826,0,Chai,1-Apr-16,Mercury
3294828,0,Chai,1-Apr-16,Nickel
3294831,1.13,Chai,1-Apr-16,Biochemical Oxygen
3294832,19.61,Chai,1-Apr-16,Chemical Oxygen Demand (Cr)
3294833,2.66,Chai,1-Apr-16,Chemical Oxygen Demand (Mn)
3294835,0.3004,Chai,1-Apr-16,Petroleum hydrocarbons
3294837,0,Chai,1-Apr-16,Atrazine
3296046,285,Chai,1-Apr-16,Total dissolved salts
3296050,1.86,Chai,1-Apr-16,Total nitrogen
3296052,0.044,Chai,1-Apr-16,Total phosphorus
3296055,27.51,Chai,1-Apr-16,Chlorides
3296056,44.98,Chai,1-Apr-16,Sulphates
3296060,1.973,Chai,1-Apr-16,Lead
3296062,0,Chai,1-Apr-16,Cadmium
3296064,0,Chai,1-Apr-16,Mercury
3296066,1.7466,Chai,1-Apr-16,Nickel
3296069,1.15,Chai,1-Apr-16,Biochemical Oxygen
3296070,19.61,Chai,1-Apr-16,Chemical Oxygen Demand (Cr)
3296071,2.37,Chai,1-Apr-16,Chemical Oxygen Demand (Mn)
3296073,0.4214,Chai,1-Apr-16,Petroleum hydrocarbons
3296075,0,Chai,1-Apr-16,Atrazine
3300319,198.25,Kannika,1-Apr-16,Bicarbonates
3300322,251,Kannika,1-Apr-16,Total dissolved salts
3300326,2.32,Kannika,1-Apr-16,Total nitrogen
3300328,0.098,Kannika,1-Apr-16,Total phosphorus
3300329,0.078,Kannika,1-Apr-16,Total dissolved phosphorus
3300332,24.16,Kannika,1-Apr-16,Chlorides
3300333,38.79,Kannika,1-Apr-16,Sulphates
3300334,0,Kannika,1-Apr-16,Zinc
3300336,5.79,Kannika,1-Apr-16,Copper
3300338,0.65,Kannika,1-Apr-16,Chromium
3300340,0,Kannika,1-Apr-16,Lead
3300342,0,Kannika,1-Apr-16,Cadmium
3300344,0,Kannika,1-Apr-16,Mercury
3300346,1.8,Kannika,1-Apr-16,Nickel
3300348,2,Kannika,1-Apr-16,Arsenic
3300350,1.59,Kannika,1-Apr-16,Biochemical Oxygen
3300351,9.08,Kannika,1-Apr-16,Chemical Oxygen Demand (Cr)
3300352,4.22,Kannika,1-Apr-16,Chemical Oxygen Demand (Mn)
3300354,0.4432,Kannika,1-Apr-16,Petroleum hydrocarbons
3300356,0,Kannika,1-Apr-16,Atrazine
3300883,192.15,Kannika,1-Apr-16,Bicarbonates
3300886,236.8,Kannika,1-Apr-16,Total dissolved salts
3300890,2.25,Kannika,1-Apr-16,Total nitrogen
3300892,0.095,Kannika,1-Apr-16,Total phosphorus
3300893,0.074,Kannika,1-Apr-16,Total dissolved phosphorus
3300896,23.38,Kannika,1-Apr-16,Chlorides
